2604,972,1582,253,56,305
2619,862,1556,261,50,373
2515,1090,1428,216,46,296
2662,977,1420,213,37,330
2581,1047,1462,249,60,411
2601,993,1435,236,44,313
2459,850,1383,197,31,301
2520,1100,1494,237,65,370
2518,961,1464,251,43,317
2507,900,1476,239,50,374
