window,fft,magnitude
1092,971,120
1069,833,118
1027,820,118
1027,822,119
1026,809,119
1035,811,118
1066,819,119
1027,814,125
1027,857,119
1026,811,118
1076,808,119
1029,815,119
1028,819,118
1026,829,122
1051,812,119
1028,829,121
1027,819,118
1029,822,118
1036,834,119
1027,819,118
1075,827,118
1027,822,119
1066,818,119
1028,830,119
1026,813,122
1098,840,119
1064,822,118
1029,914,119
1026,825,118
1034,812,118
