132,365,15
138,376,16
132,373,15
135,363,16
151,392,17
216,541,25
132,353,15
221,395,17
154,398,18
133,365,15
136,354,15
131,360,15
140,371,16
132,348,15
138,366,16
136,355,16
190,352,15
131,358,15
149,398,17
151,392,17
158,409,18
142,364,16
138,363,16
138,362,16
138,362,16
135,359,15
131,347,15
132,356,15
133,353,15
135,357,15
