window,fft,magnitude
7,363,1
7,372,1
8,430,1
8,425,1
6,351,1
6,333,1
6,336,1
6,330,1
6,332,1
6,419,1
6,370,1
6,327,1
6,330,1
6,328,1
6,336,1
6,337,1
6,333,1
7,364,1
8,437,1
8,428,1
9,471,1
7,370,1
8,416,1
8,439,1
9,440,1
9,465,1
8,456,1
7,419,1
6,364,1
7,478,1
