window,fft,magnitude
6,376,1
7,382,1
7,383,1
8,416,1
7,386,1
7,375,1
7,372,1
7,353,1
8,423,1
7,382,1
7,378,1
6,331,1
7,374,1
8,426,1
7,362,1
7,364,1
7,369,1
7,378,1
9,483,1
7,355,1
6,359,1
7,379,1
7,375,1
6,336,1
7,397,1
7,390,1
7,475,1
8,424,1
9,451,1
8,414,1
