window,fft,magnitude
8369,5813,947
8347,6712,955
8250,5885,949
8254,7120,958
8264,5874,946
8268,5815,947
8244,5818,947
8270,7050,945
8294,6688,950
8264,6578,948
8273,7104,949
8293,7062,949
8314,6667,947
8257,5792,954
8290,7220,952
8231,6738,953
8255,5842,956
8255,5879,947
8265,5811,954
8310,7044,950
8245,5823,946
8268,7061,950
8244,5796,945
8271,7112,949
8269,6714,948
8274,5802,949
8277,7059,949
8406,5809,949
8265,5850,947
8296,7069,951
