window,fft,magnitude
5,396,1
6,432,1
5,355,1
5,428,1
4,330,1
6,403,1
6,424,1
5,363,1
5,366,1
5,402,1
5,386,1
5,368,1
5,350,1
5,351,1
5,399,1
4,324,1
5,376,1
5,371,1
6,422,1
6,449,1
6,413,1
4,333,1
4,315,1
5,366,1
4,287,0
4,301,0
4,345,1
6,400,1
5,350,1
5,367,1
