window,fft,magnitude
2,306,0
1,410,1
2,377,0
2,327,0
2,336,0
2,363,1
2,357,1
2,381,0
2,417,0
2,451,1
2,381,1
2,432,1
2,434,1
2,372,0
2,364,0
2,379,0
2,403,1
2,401,1
1,311,0
2,312,0
1,307,0
2,309,0
1,311,0
2,309,0
2,307,0
1,316,0
1,309,0
1,310,0
2,310,0
1,412,0
