window,fft,magnitude
1,298,0
2,405,1
2,341,0
2,403,1
2,333,0
2,339,1
2,342,0
2,382,1
3,552,1
1,306,0
2,430,0
2,373,0
2,427,1
2,377,0
2,360,0
2,358,0
2,372,0
2,373,0
2,352,0
2,384,0
2,391,0
2,385,1
2,343,0
2,356,0
2,357,0
2,343,0
2,400,0
2,381,0
2,370,0
2,409,1
