2494,762,100,73,36,334
2183,783,103,81,35,269
2229,789,102,77,41,349
2312,889,120,112,60,323
2279,847,91,78,24,266
2084,978,110,82,36,272
2100,1027,110,88,39,276
2326,950,112,117,55,270
2415,789,103,88,40,297
2243,748,137,98,63,296
