2418,934,169535,8089,79,837
2497,971,169602,8270,133,2144
2957,1014,169493,8039,101,1404
2835,861,170501,7870,84,970
2541,836,169684,7707,106,1921
2460,1099,169919,7841,120,1969
2391,963,169714,7970,131,1576
2849,883,170398,8168,122,1565
3009,833,169430,7900,98,1492
2528,1187,172711,10009,87,884
