2605,1068,21499,1006,76,618
2704,1283,21551,931,76,573
2641,1000,21401,910,71,496
2721,1105,21368,954,69,675
2896,883,21448,971,67,604
3100,1080,21406,920,80,495
2893,1030,21434,939,83,553
2615,985,21463,989,97,644
2764,1076,21471,917,74,639
2554,1052,21553,1007,114,782
