2809,1012,96,90,42,267
2512,888,53,69,27,285
2363,827,46,65,23,240
2430,838,54,62,33,285
2539,1023,70,105,63,310
2750,836,36,66,26,275
2823,965,60,79,41,299
2511,1096,68,100,47,324
2728,843,39,66,32,276
2563,919,48,64,36,320
