window,fft,magnitude
4135,2578,473
4556,2743,471
4140,2606,474
4270,2820,487
4326,2812,475
4150,2619,473
4155,2603,473
4291,2616,473
4238,2609,472
4188,2589,473
4282,2572,473
4146,2664,528
4120,2630,473
4215,2568,472
4140,2675,473
4204,2579,482
4184,2590,563
4177,2690,473
4257,2610,473
4282,2592,474
4269,2576,471
4215,2611,472
4137,2618,473
4148,2804,488
4246,2623,473
4150,2626,473
4138,2845,473
4119,2614,473
4134,2604,472
4142,2697,478
