window,fft,magnitude
2,309,0
1,296,0
2,369,0
2,385,0
2,398,1
2,313,0
2,360,0
2,358,0
2,454,1
2,403,1
2,419,1
2,332,0
2,335,0
2,358,0
2,379,1
2,423,1
2,400,1
2,383,0
2,401,1
2,399,0
2,401,0
2,326,1
2,394,1
2,327,0
1,327,0
2,327,0
2,366,0
2,389,1
3,518,1
2,380,1
