48,422,6
47,431,6
71,465,6
52,540,7
38,340,4
41,365,5
43,364,5
34,322,4
46,403,6
43,372,5
48,410,6
37,326,4
43,366,5
44,391,5
36,322,4
37,326,4
40,364,5
47,413,6
39,351,5
43,379,5
40,363,5
45,395,6
44,385,5
39,353,4
39,362,5
39,355,5
35,324,4
44,389,5
43,382,4
38,346,4
