window,fft,magnitude
2,310,0
2,291,0
3,382,1
3,354,1
3,390,1
3,373,1
3,400,1
3,375,1
3,398,1
3,417,1
3,424,1
4,457,1
4,464,1
3,351,1
3,426,1
3,379,1
2,328,0
2,346,1
3,387,1
2,345,0
3,354,0
2,325,0
3,370,1
3,352,0
4,452,1
2,327,1
3,438,1
3,395,1
2,298,0
2,296,0
