window,fft,magnitude
4148,2683,473
4171,2621,488
4189,2596,472
4270,2592,472
4256,2605,472
4169,2798,473
4150,2738,473
4295,2657,473
4194,2710,504
4147,2797,474
4140,2605,556
4264,2575,473
4253,2706,475
4250,2705,554
4141,2610,473
4123,2667,473
4138,2594,473
4144,2642,474
4224,2617,473
4137,2617,491
4220,2568,482
4189,2577,506
4275,2863,481
4214,2610,473
4195,2577,472
4166,2569,472
4317,2837,494
4220,2737,477
4283,2723,475
4166,2698,473
