window,fft,magnitude
164,417,19
135,378,15
133,400,16
160,408,18
157,405,18
139,360,16
155,399,18
133,371,15
140,370,16
143,372,16
133,343,15
137,356,15
134,352,15
143,370,16
142,362,16
160,401,18
160,410,18
187,473,22
135,363,19
133,355,15
139,411,15
131,379,16
135,383,16
133,357,15
133,368,15
132,346,15
140,378,16
143,371,16
132,348,15
228,548,26
