window,fft,magnitude
8,437,1
8,443,1
7,381,1
8,407,1
6,329,1
7,386,1
8,415,1
8,406,1
8,441,1
9,455,1
7,346,1
6,338,1
6,382,1
7,388,1
9,460,2
7,387,1
6,338,1
7,397,1
8,434,1
19,391,1
7,389,1
7,385,1
8,525,1
8,414,1
6,340,1
6,341,1
6,345,1
8,411,1
7,376,1
7,410,1
