window,fft,magnitude
523,638,60
527,626,59
519,614,59
527,617,60
523,635,60
517,621,60
518,617,60
523,619,60
527,629,60
523,613,59
528,625,60
523,622,59
521,619,60
521,613,60
520,616,60
519,614,60
521,643,60
524,658,60
527,652,60
528,638,60
533,637,60
530,639,60
521,624,60
521,618,59
525,618,59
517,612,60
523,593,60
520,616,59
522,600,59
528,599,60
