2949,823,587,7498,82,952
2793,968,614,7452,77,824
2549,884,591,7654,76,850
2974,849,578,7537,75,838
2918,858,590,7432,75,849
2606,898,580,7565,75,872
2902,945,575,7555,99,1024
3037,952,567,7473,78,1060
2557,832,592,7358,62,797
3088,912,597,7663,102,893
