window,fft,magnitude
26,10,1
20,7,1
50,8,1
25,10,1
21,7,1
26,10,1
26,9,1
23,8,1
22,8,1
24,9,1
28,9,1
28,9,1
21,7,0
19,6,0
21,7,1
24,10,1
25,9,1
24,9,1
26,11,1
22,8,1
25,9,1
26,9,1
24,9,1
23,9,1
22,8,1
25,10,1
20,7,0
21,7,0
24,9,1
22,7,1
