window,fft,magnitude
21,0,0
16,0,0
15,0,0
17,0,0
20,0,0
18,0,0
20,0,0
16,0,0
19,1,0
17,0,0
15,0,0
18,0,0
18,1,0
19,0,0
17,0,0
16,0,0
16,0,0
18,0,0
17,0,0
17,0,0
16,0,0
18,0,0
17,0,0
17,0,0
16,0,0
14,0,0
14,0,0
15,0,0
17,0,0
17,0,0
