window,fft,magnitude
39,37,4
40,36,4
38,36,4
44,32,3
35,37,4
40,42,4
37,35,4
42,39,4
32,32,3
36,34,3
33,34,4
46,45,5
38,38,4
38,34,4
32,33,3
36,32,3
29,30,3
36,34,3
38,36,4
39,40,4
40,37,4
39,41,4
45,55,11
52,94,5
30,30,3
35,36,4
35,33,3
32,32,3
34,89,3
37,36,4
