window,fft,magnitude
25,9,1
26,9,1
24,9,1
26,9,1
24,8,1
23,8,1
23,8,1
22,8,1
25,9,1
25,10,1
24,9,1
23,9,1
24,9,1
26,10,1
19,7,1
21,8,1
22,8,1
23,8,1
23,7,1
21,8,1
23,9,1
22,9,1
25,10,1
25,9,1
24,9,1
24,10,1
22,8,1
30,10,1
21,8,1
23,8,1
