window,fft,magnitude
92,165,16
89,161,16
95,166,17
77,143,14
100,192,18
96,157,15
87,153,15
76,137,13
88,170,16
92,174,17
114,213,20
80,137,13
115,165,14
75,138,13
79,138,13
103,149,13
80,137,13
76,137,13
81,145,14
79,137,13
86,138,13
81,140,13
81,141,14
77,137,13
79,144,14
75,139,13
78,144,14
99,158,15
79,141,13
87,161,15
