window,fft,magnitude
3739,18485,878
3732,17915,878
3740,17940,881
3729,17831,881
3891,17936,878
3758,17846,878
3732,17864,879
3734,17892,879
3723,18331,877
3773,17928,878
3713,17905,877
3732,17981,907
3805,19028,879
3768,18166,878
3759,18548,968
3745,18053,878
3731,18049,881
3729,18011,878
3741,19769,878
3896,18125,878
3810,18168,878
3854,18164,877
3780,18170,878
3726,18123,877
3796,19454,879
3730,17937,881
3729,17948,878
3772,17992,877
3733,18100,878
3729,17899,878
