window,fft,magnitude
942,3754,220
943,3733,219
960,3838,219
971,3929,220
971,4084,219
955,3774,219
960,3792,229
950,3745,220
944,3746,219
989,3800,219
947,3804,222
941,3900,219
947,3944,219
950,3878,219
952,3914,219
942,3758,220
968,3763,219
948,3914,220
947,3833,220
945,3932,225
947,3899,219
947,3748,223
965,4309,220
980,3990,220
943,3889,219
958,3829,220
975,3921,219
988,3747,220
945,3812,222
972,3740,219
