window,fft,magnitude
14,0,0
15,0,0
15,0,0
19,0,0
20,1,0
17,0,0
18,0,0
20,0,0
18,0,0
23,1,0
18,0,0
16,0,0
21,1,0
17,0,0
18,0,0
16,0,0
15,0,0
17,0,0
18,0,0
17,0,0
19,0,0
15,0,0
16,0,0
18,0,0
17,0,0
18,0,0
15,0,0
17,0,0
15,0,0
19,0,0
